ntc_id,prov,plan_id,adm,ntwk_org,sat_name,long_nom,act_code,ntf_rsn,st_cur,d_rcv,wic_no,wic_part,ntc_type,adm_ref_id,tgt_ntc_id,stn_name,long_dec,lat_dec,ctry
90500941,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"S P OLIVENCA",-68.809998,-3.52,"B"
90500942,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"S PAULO",-46.709999,-22.74,"B"
90500943,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"S PAULO ITAU",-46.618,-23.558001,"B"
90500944,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"S PAULO RGT",-46.709999,-23.6,"B"
90500945,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"S RAIMUNDO NONATO",-42.68,-9.0200005,"B"
90500946,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"S TEREZINHA",-50.548,-10.446,"B"
90500947,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"SALVADOR RGT",-38.5,-13,"B"
90500948,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"SALVADOR RTB",-38.5,-13,"B"
90500949,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"SANTAREM",-54.720001,-2.4300001,"B"
90500950,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"SINOP",-55.619999,-12.52,"B"
90500951,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"TABATINGA",-69.938004,-4.2329998,"B"
90500952,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"TAPAUA",-63.099998,-5.8000002,"B"
90500953,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"TARAUACA",-70.769997,-8.1499996,"B"
90500954,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"TEFE",-64.720001,-3.48,"B"
90500955,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"TERESINA RGT",-47.799999,-5,"B"
90500956,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"TTC2",-43.603001,-23,"B"
90500957,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"TTC3",-46.603001,-23,"B"
90500958,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"TUCURUI",-49.689999,-3.73,"B"
90500959,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"TURIACU",-45.369999,-1.6799999,"B"
90500960,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"UBERLANDIA RGT",-48.299999,-18.9,"B"
90500961,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"UBERLANDIA RTB",-48.299999,-18.9,"B"
90500962,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"URUCUI",-44.549999,-7.2199998,"B"
90500963,"RR1488",,"B",,"SBTS A1",-70,,"N","50","11/13/84 00:00:00",,,"S",,,"VITORIA RGT",-40.299999,-20.299999,"B"
90501087,"11.2",,"RUS",,"CSSRD-2",77,"M","N","50","04/15/16 00:00:00",2886,"1","G",,,,,,
90501088,"11.2",,"RUS",,"VSSRD-2",167,"M","N","50","04/15/16 00:00:00",2886,"1","G",,,,,,
90501090,"11.2",,"RUS",,"ZSSRD-2",-16,"M","N","50","04/15/16 00:00:00",2886,"1","G",,,,,,
90501108,"11.2",,"USA",,"INTELSAT IBS 307E",-53,"M","N","50","01/16/16 00:00:00",2815,"1","G",,,,,,
90501483,"RR1488",,"CHN",,"STW-1",125,,"N","50","10/21/83 00:00:00",,,"S",,,"BEIJING",116.2,40.099998,"CHN"
90501484,"RR1488",,"CHN",,"STW-1",125,,"N","50","10/21/83 00:00:00",,,"S",,,"LHASA",91.067001,29.683001,"CHN"
90501485,"RR1488",,"CHN",,"STW-1",125,,"N","50","10/21/83 00:00:00",,,"S",,,"NANJING",118.817,32.067001,"CHN"
90501578,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","05/08/86 00:00:00",,,"S",,,"AGARTALA",91.266998,23.799999,"IND"
90501580,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","05/08/86 00:00:00",,,"S",,,"AIZWAL",92.717003,23.733,"IND"
90501581,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","12/30/90 00:00:00",,,"S",,,"AMINDIVI I",72.5,11,"IND"
90501582,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"ARKUJA",76.583,9.9329996,"IND"
90501583,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"BAMBOLIM",73.866997,15.467,"IND"
90501584,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","12/30/90 00:00:00",,,"S",,,"MUMBAI",72.900002,18.917,"IND"
90501585,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","05/08/86 00:00:00",,,"S",,,"CALCUTTA",88.400002,22.566999,"IND"
90501586,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","05/25/88 00:00:00",,,"S",,,"CARNICOBAR",92.800003,9.1669998,"IND"
90501587,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"CHINGLEPUT",79.967003,12.683,"IND"
90501588,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"GANGAPATNA",85.733002,20.283001,"IND"
90501589,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","12/30/90 00:00:00",,,"S",,,"HASSAN",76.083,12.95,"IND"
90501590,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","12/30/90 00:00:00",,,"S",,,"HYDERABAD",78.5,17.333,"IND"
90501591,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"IMPHAL",93.932999,24.833,"IND"
90501593,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"ITANAGAR",93.616997,27.083,"IND"
90501594,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","12/30/90 00:00:00",,,"S",,,"KAVARATTI I",72.699997,10.6,"IND"
90501595,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"KOHIMA",94.083,25.683001,"IND"
90501596,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"LALGARH",76.099998,26.783001,"IND"
90501598,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","05/08/86 00:00:00",,,"S",,,"LEH",77.583,34.150002,"IND"
90501599,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"MEHMUDABAD",81.133003,27.299999,"IND"
90501600,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","11/11/88 00:00:00",,,"S",,,"MINICOY",73.050003,8.283,"IND"
90501601,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"MITHA",72.300003,23.533001,"IND"
90501602,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"PENGLANGLA",88.616997,27.367001,"IND"
90501603,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","05/20/87 00:00:00",,,"S",,,"PORTBLAIR",92.717003,11.683,"IND"
90501605,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","07/10/87 00:00:00",,,"S",,,"RAJGIR",85.432999,25,"IND"
90501607,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","05/08/86 00:00:00",,,"S",,,"SALERAN",76,31.617001,"IND"
90501608,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","05/08/86 00:00:00",,,"S",,,"SHILLONG",91.932999,25.566999,"IND"
90501609,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","11/11/88 00:00:00",,,"S",,,"SIKANDARABAD",77.717003,28.483,"IND"
90501610,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"SRINAGAR",74.817001,34.117001,"IND"
90501611,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"SUNTLA",72.967003,26.267,"IND"
90501612,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","01/25/85 00:00:00",,,"S",,,"TAPCODEVIMANDIR",69.633003,23.183001,"IND"
90501613,"RR1488",,"IND",,"INSAT-1B",74,,"N","50","03/19/86 00:00:00",,,"S",,,"URAN",72.929001,18.854,"IND"
90501614,"RR1488",,"IND",,"INSAT-1C",93.5,,"N","50","08/17/88 00:00:00",,,"S",,,"AMINIDIVI",72.5,11,"IND"
90501615,"RR1488",,"IND",,"INSAT-1C",93.5,,"N","50","08/17/88 00:00:00",,,"S",,,"BAMBOLIM",73.866997,15.467,"IND"
90501616,"RR1488",,"IND",,"INSAT-1C",93.5,,"N","50","08/17/88 00:00:00",,,"S",,,"MUMBAI",72.949997,19.233,"IND"
90501617,"RR1488",,"IND",,"INSAT-1C",93.5,,"N","50","08/17/88 00:00:00",,,"S",,,"HASSAN",76.099998,13.067,"IND"
90501618,"RR1488",,"IND",,"INSAT-1C",93.5,,"N","50","08/17/88 00:00:00",,,"S",,,"HYDERABAD",78.667,17.299999,"IND"
90501619,"RR1488",,"IND",,"INSAT-1D",83,,"N","50","06/29/90 00:00:00",,,"S",,,"AMINDIVI",72.5,11,"IND"
90501620,"RR1488",,"IND",,"INSAT-1D",83,,"N","50","06/29/90 00:00:00",,,"S",,,"BAMBOLIN",73.866997,15.467,"IND"
90501621,"RR1488",,"IND",,"INSAT-1D",83,,"N","50","06/29/90 00:00:00",,,"S",,,"MUMBAI 1",72.949997,19.233,"IND"
90501622,"RR1488",,"IND",,"INSAT-1D",83,,"N","50","06/29/90 00:00:00",,,"S",,,"HASSAN",76.099998,13.067,"IND"
90501623,"RR1488",,"IND",,"INSAT-1D",83,,"N","50","06/29/90 00:00:00",,,"S",,,"HYDERABAD",78.667,17.299999,"IND"
90501624,"RR1488",,"IND",,"INSAT-2(83)",83,"M","N","50","11/04/94 00:00:00",2166,"2","S",,,"AMINDIVI",72.5,11,"IND"
90501625,"RR1488",,"IND",,"INSAT-2(83)",83,"M","N","50","11/04/94 00:00:00",2166,"2","S",,,"AMINDIVI 1",72.5,11,"IND"
90501627,"RR1488",,"IND",,"INSAT-2(83)",83,"M","N","50","11/04/94 00:00:00",2166,"2","S",,,"BAMBOLIN",73.866997,15.467,"IND"
90501629,"RR1488",,"IND",,"INSAT-2(83)",83,"M","N","50","11/04/94 00:00:00",2166,"2","S",,,"MUMBAI",72.900002,18.917,"IND"
90501634,"RR1488",,"IND",,"INSAT-2(83)",83,"M","N","50","11/04/94 00:00:00",2166,"2","S",,,"HYDERABAD",78.567001,17.333,"IND"
90501635,"RR1488",,"IND",,"INSAT-2(93.5)",93.5,"M","N","50","11/04/94 00:00:00",2166,"2","S",,,"AMINDIVI",72.5,11,"IND"
90501636,"RR1488",,"IND",,"INSAT-2(93.5)",93.5,"M","N","50","11/04/94 00:00:00",2166,"2","S",,,"AMINDIVI 1",72.5,11,"IND"
90501638,"RR1488",,"IND",,"INSAT-2(93.5)",93.5,"M","N","50","11/04/94 00:00:00",2166,"2","S",,,"BAMBOLIN",73.866997,15.467,"IND"
90501640,"RR1488",,"IND",,"INSAT-2(93.5)",93.5,"M","N","50","11/04/94 00:00:00",2166,"2","S",,,"MUMBAI",72.900002,18.917,"IND"
90501645,"RR1488",,"IND",,"INSAT-2(93.5)",93.5,"M","N","50","11/04/94 00:00:00",2166,"2","S",,,"HYDERABAD",78.567001,17.333,"IND"
90501646,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"ARGAMAMUR",102.4,-3.733,"INS"
90501647,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"BAGANSIAPIAPI",100.467,2.0899999,"INS"
90501648,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"BANDA ACEH",95.317001,5.5500002,"INS"
90501649,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"BAU-BAU",122.633,-5.467,"INS"
90501650,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"BENGKALIS",102.07,1.28,"INS"
90501651,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"BHAYANG KARA",140.717,-2.533,"INS"
90501652,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"BINTUHAN",103.367,-4.8000002,"INS"
90501653,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"BLANGPIDI",96.849998,3.75,"INS"
90501654,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"BUNTOK",114.8,-1.7,"INS"
90501655,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"DABO SINGKEP",104.833,-0.082999997,"INS"
90501656,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"DENDENGANDALAM",124.85,1.483,"INS"
90501657,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"ENREKANG",119.783,-3.5669999,"INS"
90501658,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"GUNUNG BELAH",117.517,3.3499999,"INS"
90501659,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"JAKARTA",106.933,-6.4499998,"INS"
90501660,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"K PEMBUANG",112.95,-3.5829999,"INS"
90501661,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KAIMANA",133.75,-3.6500001,"INS"
90501662,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KALABAHI",124.517,-8.217,"INS"
90501663,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KARIMATA",108.917,-1.65,"INS"
90501664,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KE DAWANGAN",110.2,-2.533,"INS"
90501665,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KETAPANG",109.983,-1.867,"INS"
90501666,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KOLAKA",121.6,-4.0500002,"INS"
90501667,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KOTA MOBAGU",129.317,0.75,"INS"
90501668,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KOTABARU",116.217,-3.233,"INS"
90501669,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KRUI",103.933,-5.1830001,"INS"
90501670,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KUALA KUAYAN",112.717,-2,"INS"
90501671,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KUALA KURUN",113.883,-1.117,"INS"
90501672,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"KUTACANE",97.833,3.467,"INS"
90501673,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"LARANTUKA",122.983,-8.3500004,"INS"
90501674,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"M SIBERUT",99.182999,-1.6,"INS"
90501675,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"MANNA",102.917,-4.4499998,"INS"
90501676,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"MASOHI",129.033,-3.517,"INS"
90501677,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"MEULABOH",96.116997,4.0669999,"INS"
90501678,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"MUARA BUNGO",102.117,-1.467,"INS"
90501679,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"MUARA TEWEH",114.883,-0.94999999,"INS"
90501680,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"NAMLEA",127.1,-3.3,"INS"
90501681,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"NUNUKAN",117.567,4.0170002,"INS"
90501682,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"OEBOBO",123.6,-10.3,"INS"
90501683,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"PAINAN",100.567,-1.35,"INS"
90501684,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"PALOPO",120.233,-3,"INS"
90501685,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"PANGK BUN",111.617,-2.6830001,"INS"
90501686,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"PONTIANAK",109.3,-0.017000001,"INS"
90501687,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"POSO",120.733,-1.383,"INS"
90501688,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"PUTTUSIBAU",112.55,0.5,"INS"
90501689,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"RACETRACK I",140.383,-8.4829998,"INS"
90501690,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"RAHA",122.717,-4.8499999,"INS"
90501691,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"RANAI",108.217,3.5699999,"INS"
90501692,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"RANTAIPAO",119.9,-2.983,"INS"
90501693,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"RENGAT",102.55,-0.40000001,"INS"
90501694,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"S PENUH",101.383,-2.0829999,"INS"
90501695,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"SAMPIT",112.95,-2.533,"INS"
90501696,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"SANANA",126.117,-2.0829999,"INS"
90501697,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"SANGGAU",110.36,0.69700003,"INS"
90501698,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"SARMI",138.733,-1.85,"INS"
90501699,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"SEKAYU",103.85,-2.8499999,"INS"
90501700,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"SEKUPANG",103.933,1.117,"INS"
90501701,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"SERUI",136.233,-1.883,"INS"
90501702,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"SIDODADI",117.15,-0.5,"INS"
90501703,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"SINABANG",96.383003,2.483,"INS"
90501704,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"SINGKIL",98,2.283,"INS"
90501705,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"SINJAI",120.25,-5.1170001,"INS"
90501706,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"SINTANG",111.3,0.35699999,"INS"
90501707,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"SOASIO",127.433,0.667,"INS"
90501708,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"SURABAYA",112.633,-7.6830001,"INS"
90501709,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"TAKENGON",96.833,4.6170001,"INS"
90501710,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"TANAHMERAH",140.16,-6.0500002,"INS"
90501711,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"TANJUNGBALEI",103.2,1,"INS"
90501712,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"TANJUNGBATU",103.26,0.38,"INS"
90501713,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"TAPAKTUAN",96.182999,3.25,"INS"
90501714,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"TAREMPA",106.217,3.217,"INS"
90501715,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","09/02/81 00:00:00",,,"S",,,"TEMBUNG",98.717003,3.5999999,"INS"
90501716,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"TEMINABUAN",132.017,-1.433,"INS"
90501717,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"TG REDEB",117.483,2.1500001,"INS"
90501718,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"TOBELO",128.017,1.733,"INS"
90501719,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"TOLI TOLI",120.817,1.033,"INS"
90501720,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"WAIKABUBAK",119.417,-9.6330004,"INS"
90501721,"RR1488",,"INS",,"PALAPA-B1",108,,"N","50","02/22/82 00:00:00",,,"S",,,"WATAMPONE",120.333,-4.533,"INS"
90501722,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"ARGAMAMUR",102.4,-3.733,"INS"
90501723,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"BAGANSIAPIAPI",100.467,2.0899999,"INS"
90501724,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","09/02/81 00:00:00",,,"S",,,"BANDA ACEH",95.317001,5.5500002,"INS"
90501725,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"BAU-BAU",122.633,-5.467,"INS"
90501726,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"BENGKALIS",102.07,1.28,"INS"
90501727,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","09/02/81 00:00:00",,,"S",,,"BHAYANG KARA",140.717,-2.533,"INS"
90501728,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"BINTUHAN",103.367,-4.8000002,"INS"
90501729,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"BLANGPIDI",96.849998,3.75,"INS"
90501730,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"BUNTOK",114.8,-1.7,"INS"
90501731,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"DABO SINGKEP",104.833,-0.082999997,"INS"
90501732,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","09/02/81 00:00:00",,,"S",,,"DENDENGANDALAM",124.85,1.483,"INS"
90501733,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"ENREKANG",119.783,-3.5669999,"INS"
90501734,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","09/02/81 00:00:00",,,"S",,,"GUNUNG BELAH",117.517,3.3499999,"INS"
90501735,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","09/02/81 00:00:00",,,"S",,,"JAKARTA",106.933,-6.4499998,"INS"
90501736,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"K PEMBUANG",112.95,-3.5829999,"INS"
90501737,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"KAIMANA",133.75,-3.6500001,"INS"
90501738,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"KALABAHI",124.517,-8.217,"INS"
90501739,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"KARIMATA",108.917,-1.65,"INS"
90501740,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"KE DAWANGAN",110.2,-2.533,"INS"
90501741,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"KETAPANG",109.983,-1.867,"INS"
90501742,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"KOLAKA",121.6,-4.0500002,"INS"
90501743,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"KOTA MOBAGU",129.317,0.75,"INS"
90501744,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"KOTABARU",116.217,-3.233,"INS"
90501745,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"KRUI",103.933,-5.1830001,"INS"
90501746,"RR1488",,"INS",,"PALAPA-B2",113,,"N","50","02/22/82 00:00:00",,,"S",,,"KUALA KUAYAN",112.717,-2,"INS"
