grp_id,ctry
119752855,"XAX"
119752856,"XR1"
119752856,"XR3"
119752857,"XR1"
119752857,"XR3"
119752858,"XAX"
119752859,"XAX"
119752860,"XAX"
119752861,"XAX"
119752862,"XR1"
119752862,"XR3"
119752863,"XR1"
119752863,"XR3"
119752864,"XAX"
119752865,"XAX"
119752866,"XAX"
119752867,"XAX"
119752868,"XR1"
119752868,"XR3"
119752869,"XR1"
119752869,"XR3"
119752870,"XAX"
119752871,"XAX"
119752872,"XAX"
119752873,"XAX"
119752874,"XR1"
119752874,"XR3"
119752875,"XR1"
119752875,"XR3"
119752876,"XAX"
119752877,"XAX"
119752878,"XAX"
119752879,"XAX"
119752880,"XR1"
119752880,"XR3"
119752881,"XR1"
119752881,"XR3"
119752882,"XAX"
119752883,"XAX"
119752884,"XAX"
119752885,"XAX"
119752886,"XR1"
119752886,"XR3"
119752887,"XR1"
119752887,"XR3"
119752888,"XAX"
119752889,"XAX"
119752890,"XAX"
119752891,"XAX"
119752892,"XR1"
119752892,"XR3"
119752893,"XR1"
119752893,"XR3"
119752894,"XAX"
119752895,"XAX"
119752896,"XAX"
119752897,"XAX"
119752898,"XR1"
119752898,"XR3"
119752899,"XR1"
119752899,"XR3"
119752900,"XAX"
119752901,"XAX"
119752902,"XAX"
119752903,"XAX"
119752904,"XR1"
119752904,"XR3"
119752905,"XR1"
119752905,"XR3"
119752906,"XAX"
119752907,"XAX"
119752908,"XAX"
119752909,"XAX"
119752910,"XR1"
119752910,"XR3"
119752911,"XR1"
119752911,"XR3"
119752912,"XAX"
119752913,"XAX"
119752914,"XAX"
119752915,"XAX"
119752916,"XR1"
119752916,"XR3"
119752917,"XR1"
119752917,"XR3"
119752918,"XAX"
119752919,"XAX"
119752920,"XAX"
119752921,"XAX"
119752922,"XR1"
119752922,"XR3"
119752923,"XR1"
119752923,"XR3"
119752924,"XAX"
119752925,"XAX"
119752926,"XAX"
119752927,"XAX"
119752928,"XR1"
119752928,"XR3"
119752929,"XR1"
119752929,"XR3"
119752930,"XAX"
119752931,"XAX"
119752932,"XAX"
119752933,"XAX"
119752934,"XR1"
119752934,"XR3"
119752935,"XR1"
119752935,"XR3"
119752936,"XAX"
119752937,"XAX"
119752938,"XAX"
119752939,"XAX"
119752940,"XR1"
119752940,"XR3"
119752941,"XR1"
119752941,"XR3"
119752942,"XAX"
119752943,"XAX"
119752944,"XAX"
119752945,"XAX"
119752946,"XR1"
119752946,"XR3"
119752947,"XR1"
119752947,"XR3"
119752948,"XAX"
119752949,"XAX"
119752950,"XAX"
119752951,"XAX"
119752952,"XR1"
119752952,"XR3"
119752953,"XAX"
119752954,"XAX"
119752955,"XAX"
119752956,"XAX"
119752957,"XAX"
119752958,"XAX"
119752959,"XAX"
119752960,"XAX"
119752961,"XAX"
119752962,"XAX"
119752963,"XAX"
119752964,"XAX"
119752965,"XAX"
119752966,"XAX"
119752967,"XAX"
119752968,"XAX"
119752969,"XAX"
119752970,"XAX"
119752971,"XAX"
119752972,"XAX"
119752973,"XAX"
119752974,"XAX"
119752975,"XAX"
119752976,"XAX"
119752977,"XAX"
119752978,"XAX"
119752979,"XAX"
119752980,"XAX"
119752981,"XAX"
119752982,"XAX"
119752983,"XAX"
119752984,"XAX"
119752985,"XAX"
119752986,"XAX"
119752987,"XAX"
119752988,"XAX"
119752989,"XAX"
119752990,"XAX"
119752991,"XAX"
119752992,"XAX"
119752993,"XAX"
119752994,"XAX"
119752995,"XAX"
119752996,"XAX"
119752997,"XAX"
119752998,"XAX"
119752999,"XAX"
119753000,"XAX"
119753001,"XAX"
119753002,"XAX"
119753003,"XAX"
119753004,"XAX"
119753005,"XAX"
119753006,"XAX"
119753007,"XAX"
119753008,"XAX"
119753009,"XAX"
119753010,"XAX"
119753011,"XAX"
119753012,"XAX"
119753013,"XAX"
119753014,"XAX"
119753015,"XAX"
119753016,"XAX"
119753017,"XAX"
119753018,"XAX"
119753019,"XAX"
119753020,"XAX"
119753021,"XAX"
119753022,"XAX"
119753023,"XAX"
119753024,"XAX"
119753025,"XAX"
119753026,"XAX"
119753027,"XAX"
119753028,"XAX"
119753029,"XAX"
119753030,"XAX"
119753031,"XAX"
119753032,"XAX"
119753033,"XAX"
119753034,"XAX"
119753035,"XAX"
119753036,"XAX"
119753037,"XAX"
119753038,"XAX"
119753039,"XAX"
119753040,"XAX"
119753041,"XAX"
119753042,"XAX"
119753043,"XAX"
119753044,"XAX"
119753045,"XAX"
119753046,"XAX"
119753047,"XAX"
119753048,"XAX"
119753049,"XAX"
119753050,"XAX"
119753051,"XAX"
119753052,"XAX"
119753053,"XAX"
119753054,"XAX"
119753055,"XAX"
119753056,"XAX"
119753057,"XAX"
119753058,"XR1"
119753058,"XR3"
119753059,"XAX"
119753060,"XAX"
119753061,"XAX"
119753062,"XAX"
119753063,"XR1"
119753063,"XR3"
119753064,"XR1"
119753064,"XR3"
119753065,"XAX"
119753066,"XAX"
119753067,"XAX"
119753068,"XAX"
119753069,"XR1"
119753069,"XR3"
119753070,"XR1"
119753070,"XR3"
119753071,"XAX"
119753072,"XAX"
119753073,"XAX"
119753074,"XAX"
119753075,"XR1"
119753075,"XR3"
119753076,"XR1"
119753076,"XR3"
119753077,"XAX"
119753078,"XAX"
119753079,"XAX"
119753080,"XAX"
119753081,"XR1"
119753081,"XR3"
119753082,"XR1"
119753082,"XR3"
119753083,"XAX"
119753084,"XAX"
119753085,"XAX"
119753086,"XAX"
119753087,"XR1"
119753087,"XR3"
119753088,"XR1"
119753088,"XR3"
119753089,"XAX"
119753090,"XAX"
119753091,"XAX"
119753092,"XAX"
119753093,"XR1"
119753093,"XR3"
119753094,"XR1"
119753094,"XR3"
119753095,"XAX"
119753096,"XAX"
119753097,"XAX"
119753098,"XAX"
119753099,"XR1"
119753099,"XR3"
119753100,"XR1"
119753100,"XR3"
119753101,"XAX"
119753102,"XAX"
119753103,"XAX"
119753104,"XAX"
119753105,"XR1"
119753105,"XR3"
119753106,"XR1"
119753106,"XR3"
119753107,"XAX"
119753108,"XAX"
119753109,"XAX"
119753110,"XAX"
119753111,"XR1"
119753111,"XR3"
119753112,"XR1"
119753112,"XR3"
119753113,"XAX"
119753114,"XAX"
119753115,"XAX"
119753116,"XAX"
119753117,"XR1"
119753117,"XR3"
119753118,"XR1"
119753118,"XR3"
119753119,"XAX"
119753120,"XAX"
119753121,"XAX"
119753122,"XAX"
119753123,"XR1"
119753123,"XR3"
119753124,"XR1"
119753124,"XR3"
119753125,"XAX"
119753126,"XAX"
119753127,"XAX"
119753128,"XAX"
119753129,"XR1"
119753129,"XR3"
119753130,"XR1"
119753130,"XR3"
119753131,"XAX"
119753132,"XAX"
119753133,"XAX"
119753134,"XAX"
119753135,"XR1"
119753135,"XR3"
119753136,"XR1"
119753136,"XR3"
119753137,"XAX"
119753138,"XAX"
119753139,"XAX"
119753140,"XAX"
119753141,"XR1"
119753141,"XR3"
119753142,"XR1"
119753142,"XR3"
119753143,"XAX"
119753144,"XAX"
119753145,"XAX"
119753146,"XAX"
119753147,"XR1"
119753147,"XR3"
119753148,"XR1"
119753148,"XR3"
119753149,"XAX"
119753150,"XAX"
119753151,"XAX"
119753152,"XAX"
119753153,"XR1"
119753153,"XR3"
119753154,"XR1"
119753154,"XR3"
119753155,"XAX"
119753156,"XAX"
119753157,"XAX"
119753158,"XAX"
119753159,"XR1"
119753159,"XR3"
119753160,"XAX"
119753161,"XAX"
119753162,"XR1"
119753162,"XR3"
119753163,"XAX"
119753164,"XAX"
119753165,"XR1"
119753165,"XR3"
119753166,"XAX"
119753167,"XAX"
119753168,"XR1"
119753168,"XR3"
119753169,"XAX"
119753170,"XAX"
119753171,"XR1"
119753171,"XR3"
119753172,"XAX"
119753173,"XAX"
119753174,"XR1"
119753174,"XR3"
119753175,"XAX"
119753176,"XAX"
119753177,"XR1"
119753177,"XR3"
119753178,"XAX"
119753179,"XAX"
119753180,"XR1"
119753180,"XR3"
119753181,"XAX"
119753182,"XAX"
119753183,"XR1"
119753183,"XR3"
119753184,"XAX"
119753185,"XAX"
119753186,"XR1"
119753186,"XR3"
119753187,"XAX"
119753188,"XAX"
119753189,"XR1"
119753189,"XR3"
119753190,"XAX"
119753191,"XAX"
119753192,"XR1"
119753192,"XR3"
119753193,"XAX"
119753194,"XAX"
119753195,"XR1"
119753195,"XR3"
119753196,"XAX"
119753197,"XAX"
119753198,"XR1"
119753198,"XR3"
119753199,"XAX"
119753200,"XAX"
119753201,"XR1"
119753201,"XR3"
119753202,"XAX"
119753203,"XAX"
119753204,"XR1"
119753204,"XR3"
119753205,"XAX"
119753206,"XAX"
119753207,"XR1"
119753207,"XR3"
119753208,"XAX"
119753209,"XAX"
119753210,"XR1"
119753210,"XR3"
119753211,"XAX"
119753212,"XAX"
119753213,"XR1"
119753213,"XR3"
119753214,"XAX"
119753215,"XAX"
119753216,"XR1"
119753216,"XR3"
119753217,"XAX"
119753218,"XAX"
119753219,"XR1"
119753219,"XR3"
119753220,"XAX"
119753221,"XAX"
119753222,"XR1"
119753222,"XR3"
119753223,"XAX"
119753224,"XAX"
119753225,"XR1"
119753225,"XR3"
119753226,"XAX"
119753227,"XAX"
119753228,"XR1"
119753228,"XR3"
119753229,"XAX"
119753230,"XAX"
119753231,"XR1"
119753231,"XR3"
119753232,"XAX"
119753233,"XAX"
119753234,"XR1"
119753234,"XR3"
119753235,"XAX"
119753236,"XAX"
119753237,"XR1"
119753237,"XR3"
119753238,"XAX"
119753239,"XAX"
119753240,"XR1"
119753240,"XR3"
119753241,"XAX"
119753242,"XAX"
119753243,"XR1"
119753243,"XR3"
119753244,"XAX"
119753245,"XAX"
119753246,"XR1"
119753246,"XR3"
119753247,"XAX"
119753248,"XAX"
119753249,"XR1"
119753249,"XR3"
119753250,"XAX"
119753251,"XAX"
119753252,"XR1"
119753252,"XR3"
119753253,"XAX"
119753254,"XAX"
119753255,"XR1"
119753255,"XR3"
119753256,"XAX"
119753257,"XAX"
119753258,"XR1"
119753258,"XR3"
119753259,"XAX"
119753260,"XAX"
119753261,"XR1"
119753261,"XR3"
119753262,"XAX"
119753263,"XAX"
119753264,"XR1"
119753264,"XR3"
119753265,"XAX"
119753266,"XAX"
119753267,"XR1"
119753267,"XR3"
119753268,"XAX"
119753269,"XAX"
119753270,"XR1"
119753270,"XR3"
119753271,"XAX"
119753272,"XAX"
119753273,"XR1"
119753273,"XR3"
119753274,"XAX"
119753275,"XAX"
119753276,"XR1"
119753276,"XR3"
119753277,"XAX"
119753278,"XAX"
119753279,"XR1"
119753279,"XR3"
119753280,"XAX"
119753281,"XAX"
119753282,"XR1"
119753282,"XR3"
119753283,"XAX"
119753284,"XAX"
119753285,"XR1"
119753285,"XR3"
119753286,"XAX"
119753287,"XAX"
119753288,"XAX"
119753289,"XAX"
119753290,"XAX"
119753291,"XR1"
119753291,"XR3"
119753292,"XAX"
119753293,"XAX"
119753294,"XAX"
119753295,"XAX"
119753296,"XAX"
119753297,"XR1"
119753297,"XR3"
119753298,"XAX"
119753299,"XAX"
119753300,"XAX"
119753301,"XAX"
119753302,"XAX"
119753303,"XR1"
119753303,"XR3"
119753304,"XAX"
119753305,"XAX"
119753306,"XAX"
119753307,"XAX"
119753308,"XAX"
119753309,"XR1"
119753309,"XR3"
119753310,"XAX"
119753311,"XAX"
119753312,"XAX"
119753313,"XAX"
119753314,"XAX"
119753315,"XR1"
119753315,"XR3"
119753316,"XAX"
119753317,"XAX"
119753318,"XAX"
119753319,"XAX"
119753320,"XAX"
119753321,"XR1"
119753321,"XR3"
119753322,"XAX"
119753323,"XAX"
119753324,"XAX"
119753325,"XAX"
119753326,"XAX"
119753327,"XR1"
119753327,"XR3"
119753328,"XAX"
119753329,"XAX"
119753330,"XAX"
119753331,"XAX"
119753332,"XAX"
119753333,"XR1"
119753333,"XR3"
119753334,"XAX"
119753335,"XAX"
119753336,"XAX"
119753337,"XAX"
119753338,"XAX"
119753339,"XR1"
119753339,"XR3"
119753340,"XAX"
119753341,"XAX"
119753342,"XAX"
119753343,"XAX"
119753344,"XAX"
119753345,"XR1"
119753345,"XR3"
119753346,"XAX"
119753347,"XAX"
119753348,"XAX"
119753349,"XAX"
119753350,"XAX"
119753351,"XR1"
119753351,"XR3"
119753352,"XAX"
119753353,"XAX"
119753354,"XAX"
119753355,"XAX"
119753356,"XAX"
119753357,"XR1"
119753357,"XR3"
119753358,"XAX"
119753359,"XAX"
119753360,"XAX"
119753361,"XAX"
119753362,"XAX"
119753363,"XR1"
119753363,"XR3"
119753364,"XAX"
119753365,"XAX"
119753366,"XAX"
119753367,"XAX"
119753368,"XAX"
119753369,"XR1"
119753369,"XR3"
119753370,"XAX"
119753371,"XAX"
119753372,"XAX"
119753373,"XAX"
119753374,"XAX"
119753375,"XR1"
119753375,"XR3"
119753376,"XAX"
119753377,"XAX"
119753378,"XAX"
119753379,"XAX"
119753380,"XAX"
119753381,"XR1"
119753381,"XR3"
119753382,"XAX"
119753383,"XAX"
119753384,"XAX"
119753385,"XAX"
119753386,"XAX"
119753387,"XR1"
119753387,"XR3"
119753388,"XAX"
119753389,"XAX"
119753390,"XAX"
119753391,"XAX"
119753392,"XAX"
119753393,"XR1"
119753393,"XR3"
119753394,"XAX"
119753395,"XAX"
119753396,"XAX"
119753397,"XAX"
119753398,"XAX"
119753399,"XR1"
119753399,"XR3"
119753400,"XAX"
119753401,"XAX"
119753402,"XAX"
119753403,"XAX"
119753404,"XAX"
119753405,"XR1"
119753405,"XR3"
119753406,"XAX"
119753407,"XAX"
119753408,"XAX"
119753409,"XAX"
119753410,"XAX"
119753411,"XR1"
119753411,"XR3"
119753412,"XAX"
119753413,"XAX"
119753414,"XAX"
119753415,"XAX"
119753416,"XAX"
119753417,"XR1"
119753417,"XR3"
119753418,"XAX"
119753419,"XAX"
119753420,"XAX"
119753421,"XAX"
119753422,"XAX"
119753423,"XR1"
119753423,"XR3"
119753424,"XAX"
119753425,"XAX"
119753426,"XAX"
119753427,"XAX"
119753428,"XAX"
119753429,"XR1"
119753429,"XR3"
119753430,"XAX"
119753431,"XAX"
119753432,"XAX"
119753433,"XAX"
119753434,"XAX"
119753435,"XR1"
119753435,"XR3"
119753436,"XAX"
119753437,"XAX"
119753438,"XAX"
119753439,"XAX"
119753440,"XAX"
119753441,"XR1"
119753441,"XR3"
119753442,"XAX"
119753443,"XAX"
119753444,"XAX"
119753445,"XAX"
119753446,"XAX"
119753447,"XR1"
119753447,"XR3"
119753448,"XAX"
119753449,"XAX"
119753450,"XAX"
119753451,"XAX"
119753452,"XAX"
119753453,"XR1"
119753453,"XR3"
119753454,"XAX"
119753455,"XAX"
119753456,"XAX"
119753457,"XAX"
119753458,"XAX"
119753459,"XR1"
119753459,"XR3"
119753460,"XAX"
119753461,"XAX"
119753462,"XAX"
119753463,"XAX"
119753464,"XAX"
119753465,"XR1"
119753465,"XR3"
119753466,"XAX"
119753467,"XAX"
119753468,"XAX"
119753469,"XAX"
119753470,"XAX"
119753471,"XR1"
119753471,"XR3"
119753472,"XAX"
119753473,"XAX"
119753474,"XAX"
119753475,"XAX"
119753476,"XAX"
119753477,"XR1"
119753477,"XR3"
119753478,"XAX"
119753479,"XAX"
119753480,"XAX"
119753481,"XAX"
119753482,"XAX"
119753483,"XR1"
119753483,"XR3"
119753484,"XAX"
119753485,"XAX"
119753486,"XAX"
119753487,"XAX"
119753488,"XAX"
119753489,"XR1"
119753489,"XR3"
119753490,"XAX"
119753491,"XAX"
119753492,"XAX"
119753493,"XAX"
119753494,"XAX"
119753495,"XR1"
119753495,"XR3"
119753496,"XAX"
119753497,"XAX"
119753498,"XAX"
119753499,"XAX"
119753500,"XAX"
119753501,"XR1"
119753501,"XR3"
119753502,"XAX"
119753503,"XAX"
119753504,"XR1"
119753504,"XR3"
119753505,"XAX"
119753506,"XAX"
119753507,"XR1"
119753507,"XR3"
119753508,"XAX"
119753509,"XAX"
119753510,"XR1"
119753510,"XR3"
119753511,"XAX"
119753512,"XAX"
119753513,"XR1"
119753513,"XR3"
119753514,"XAX"
119753515,"XAX"
119753516,"XR1"
119753516,"XR3"
119753517,"XAX"
119753518,"XAX"
119753519,"XR1"
119753519,"XR3"
119753520,"XAX"
119753521,"XAX"
119753522,"XAX"
119753523,"XAX"
119753524,"XAX"
119753525,"XAX"
119753526,"XAX"
119753527,"XAX"
119753528,"XAX"
119753529,"XAX"
119753530,"XAX"
119753531,"XAX"
119753532,"XAX"
119753533,"XAX"
119753534,"XAX"
119753535,"XAX"
119753536,"XAX"
119753537,"XAX"
119753538,"XAX"
119753539,"XAX"
119753540,"XAX"
119753541,"XAX"
119753542,"XAX"
119753543,"XAX"
119753544,"XAX"
119753545,"XAX"
119753546,"XAX"
119753547,"XAX"
119753548,"XAX"
119753549,"XAX"
119753550,"XAX"
119753551,"XAX"
119753552,"XAX"
119753553,"XAX"
119753554,"XAX"
119753555,"XAX"
119753556,"XAX"
119753557,"XAX"
119753558,"XAX"
119753559,"XAX"
119753560,"XAX"
119753561,"XAX"
119753562,"XAX"
119753563,"XAX"
119753564,"XAX"
119753565,"XAX"
119753566,"XAX"
119753567,"XAX"
119753568,"XAX"
119753569,"XAX"
119753570,"XAX"
119753571,"XAX"
119753572,"XAX"
119753573,"XAX"
119753574,"XAX"
119753575,"XAX"
119753576,"XAX"
119753577,"XAX"
119753578,"XAX"
119753579,"XAX"
119753580,"XAX"
119753581,"XAX"
119753582,"XAX"
119753583,"XAX"
119753584,"XAX"
119753585,"XAX"
119753586,"XAX"
119753587,"XAX"
119753588,"XAX"
119753589,"XAX"
119753590,"XAX"
119753591,"XAX"
119753592,"XAX"
119753593,"XAX"
119753594,"XAX"
119753595,"XAX"
119753596,"XAX"
119753597,"XAX"
119753598,"XAX"
119753599,"XAX"
119753600,"XAX"
119753601,"XAX"
119753602,"XAX"
119753603,"XAX"
119753604,"XAX"
119753605,"XAX"
119753606,"XAX"
119753607,"XAX"
119753608,"XAX"
119753609,"XAX"
119753610,"XAX"
119753611,"XAX"
119753612,"XAX"
119753613,"XAX"
119753614,"XAX"
119753615,"XAX"
119753616,"XAX"
119753617,"XAX"
119753618,"XAX"
119753619,"XAX"
119753620,"XAX"
119753621,"XAX"
119753622,"XAX"
119753623,"XAX"
119753624,"XAX"
119753625,"XAX"
119753626,"XAX"
119753627,"XAX"
119753628,"XAX"
119753629,"XAX"
119753630,"XAX"
119753631,"XAX"
119753632,"XAX"
119753633,"XAX"
119753634,"XAX"
119753635,"XAX"
119753636,"XAX"
119753637,"XAX"
119753638,"XAX"
119753639,"XAX"
119753640,"XAX"
119753641,"XAX"
119753642,"XAX"
119753643,"XAX"
119753644,"XAX"
119753645,"XAX"
119753646,"XAX"
119753647,"XAX"
119753648,"XAX"
119753649,"XAX"
119753650,"XAX"
119753651,"XAX"
119753652,"XAX"
119753653,"XAX"
119753654,"XAX"
119753655,"XAX"
119753656,"XAX"
119753657,"XAX"
119753658,"XAX"
119753659,"XAX"
119753660,"XAX"
119753661,"XAX"
119753662,"XAX"
119753663,"XAX"
119753664,"XAX"
119753665,"XAX"
119753666,"XAX"
119753667,"XAX"
119753668,"XAX"
119753669,"XAX"
119753670,"XAX"
119753671,"XAX"
119753672,"XAX"
119753673,"XAX"
119753674,"XAX"
119753675,"XAX"
119753676,"XAX"
119753677,"XAX"
119753678,"XAX"
119753679,"XAX"
119753680,"XAX"
119753681,"XAX"
119753682,"XAX"
119753683,"XAX"
119753684,"XAX"
119753685,"XAX"
119753686,"XAX"
119753687,"XAX"
119753688,"XAX"
119753689,"XAX"
119753690,"XAX"
119753691,"XAX"
119753692,"XAX"
119753693,"XAX"
119753694,"XAX"
119753695,"XAX"
119753696,"XAX"
119753697,"XAX"
119753698,"XAX"
119753699,"XAX"
119753700,"XAX"
119753701,"XAX"
119753702,"XAX"
119753703,"XAX"
119753704,"XAX"
119753705,"XAX"
119753706,"XAX"
119753707,"XAX"
119753708,"XAX"
119753709,"XAX"
119753710,"XAX"
119753711,"XAX"
119753712,"XAX"
119753713,"XAX"
119753714,"XAX"
119753715,"XAX"
119753716,"XAX"
119753717,"XAX"
119753718,"XAX"
119753719,"XAX"
119753720,"XAX"
119753721,"XAX"
119753722,"XAX"
119753723,"XAX"
119753724,"XAX"
119753725,"XAX"
119753726,"XAX"
119753727,"XAX"
119753728,"XAX"
119753729,"XAX"
119753730,"XAX"
119753731,"XAX"
119753732,"XAX"
119753733,"XAX"
119753734,"XAX"
119753735,"XAX"
119753736,"XAX"
119753737,"XAX"
119753738,"XAX"
119753739,"XAX"
119753740,"XAX"
119753741,"XAX"
119753742,"XAX"
119753743,"XAX"
119753744,"XAX"
119753745,"XAX"
119753746,"XAX"
119753747,"XAX"
119753748,"XAX"
119753749,"XAX"
119753750,"XAX"
119753751,"XAX"
119753752,"XAX"
119753753,"XAX"
119753754,"XAX"
119753755,"XAX"
119753756,"XAX"
119753757,"XAX"
119753758,"XAX"
119753759,"XAX"
119753760,"XAX"
119753761,"XAX"
119753762,"XAX"
119753763,"XAX"
119753764,"XAX"
119753765,"XAX"
119753766,"XAX"
119753767,"XAX"
119753768,"XAX"
119753769,"XAX"
119753770,"XAX"
119753771,"XAX"
119753772,"XR1"
119753772,"XR3"
119753773,"XR1"
119753773,"XR3"
119753774,"XR1"
119753774,"XR3"
119753775,"XR1"
119753775,"XR3"
119753776,"XR1"
119753776,"XR3"
119753777,"XR1"
119753777,"XR3"
119753778,"XR1"
119753778,"XR3"
119753779,"XR1"
119753779,"XR3"
119753780,"XR1"
119753780,"XR3"
119753781,"XR1"
119753781,"XR3"
119753782,"XR1"
119753782,"XR3"
119753783,"XR1"
119753783,"XR3"
119753784,"XR1"
119753784,"XR3"
119753785,"XR1"
119753785,"XR3"
119753786,"XR2"
119753787,"XR2"
119753788,"XR2"
119753789,"XR2"
119753790,"XR2"
119753791,"XR2"
119753792,"XR2"
119753793,"XR2"
119753794,"XR2"
119753795,"XR2"
119753796,"XR2"
119753797,"XR2"
119753798,"XR2"
119753799,"XR2"
119753800,"XR2"
119753801,"XR2"
119753802,"XR2"
119753803,"XR2"
119753804,"XR2"
119753805,"XR2"
119753806,"XR2"
119753807,"XR2"
119753808,"XR2"
119753809,"XR2"
119753810,"XR2"
119753811,"XR2"
119753812,"XR2"
119753813,"XR2"
119753814,"XR2"
119753815,"XR2"
119753816,"XR2"
119753817,"XR2"
119753818,"XR2"
119753819,"XR2"
119753820,"XR2"
119753821,"XR2"
119753822,"XR2"
119753823,"XR2"
119753824,"XR2"
119753825,"XR2"
119753826,"XR2"
119753827,"XR2"
119753828,"XR2"
119753829,"XR2"
119753830,"XR2"
119753831,"XR2"
119753832,"XR2"
119753833,"XR2"
119753834,"XR2"
119753835,"XR2"
119753836,"XR2"
119753837,"XR2"
119753838,"XR2"
119753839,"XR2"
119753840,"XR2"
119753841,"XR2"
119753842,"XR2"
119753843,"XR2"
119753844,"XR2"
119753845,"XR2"
119753846,"XR2"
119753847,"XR2"
119753848,"XR2"
119753849,"XR2"
119753850,"XR2"
119753851,"XR2"
119753852,"XR2"
119753853,"XR2"
119753854,"XR2"
119753855,"XR2"
119753856,"XR2"
119753857,"XR2"
119753858,"XR2"
119753859,"XR2"
119753860,"XR2"
119753861,"XR2"
119753862,"XR2"
119753863,"XR2"
119753864,"XR2"
119753865,"XR2"
119753866,"XR2"
119753867,"XR2"
119753868,"XR2"
119753869,"XR2"
119753870,"XR2"
119753871,"XR2"
119753872,"XR2"
119753873,"XR2"
119753874,"XR2"
119753875,"XR2"
119753876,"XR2"
119753877,"XR2"
119753878,"XR2"
119753879,"XR2"
119753880,"XR2"
119753881,"XR2"
119753882,"XR2"
119753883,"XR2"
119753884,"XR2"
119753885,"XR2"
119753886,"XR2"
119753887,"XR2"
119753888,"XR2"
119753889,"XR2"
119753890,"XR2"
119753891,"XR2"
119753892,"XR2"
119753893,"XR2"
119753894,"XR2"
119753895,"XR2"
119753896,"XR2"
119753897,"XR2"
119753898,"XR2"
119753899,"XR2"
119753900,"XR2"
119753901,"XR2"
119753902,"XR2"
119753903,"XR2"
119753904,"XR2"
119753905,"XR2"
119753906,"XR2"
119753907,"XR2"
119753908,"XR2"
119753909,"XR2"
119753910,"XR2"
119753911,"XR2"
119753912,"XR2"
119753913,"XR2"
119753914,"XR2"
119753915,"XR2"
119753916,"XR2"
119753917,"XR2"
119753918,"XR2"
119753919,"XR2"
119753920,"XR2"
119753921,"XR2"
119753922,"XR2"
119753923,"XR2"
119753924,"XR2"
119753925,"XR2"
119753926,"XR2"
119753927,"XR2"
119753928,"XR2"
119753929,"XR2"
119753930,"XR2"
119753931,"XR2"
119753932,"XR2"
119753933,"XR2"
119753934,"XR2"
119753935,"XR2"
119753936,"XR2"
119753937,"XR2"
119753938,"XR2"
119753939,"XR2"
119753940,"XR2"
119753941,"XR2"
119753942,"XR2"
119753943,"XR2"
119753944,"XR2"
119753945,"XR2"
119753946,"XR2"
119753947,"XR2"
119753948,"XR2"
119753949,"XR2"
119753950,"XR2"
119753951,"XR2"
119753952,"XR2"
119753953,"XR2"
119753954,"XR2"
119753955,"XR2"
119753956,"XR2"
119753957,"XR2"
119753958,"XR2"
119753959,"XR2"
119753960,"XR2"
119753961,"XR2"
119753962,"XR2"
119753963,"XR2"
119753964,"XR2"
119753965,"XR2"
119753966,"XR2"
119753967,"XR2"
119753969,"XR1"
119753969,"XR3"
119753970,"XAX"
119753971,"XAX"
119753972,"XAX"
119753973,"XAX"
119753974,"XR1"
119753974,"XR3"
119753975,"XR1"
119753975,"XR3"
119753976,"XAX"
119753977,"XAX"
119753978,"XAX"
119753979,"XAX"
119753980,"XR1"
119753980,"XR3"
119753981,"XR1"
119753981,"XR3"
119753982,"XAX"
119753983,"XAX"
119753984,"XAX"
119753985,"XAX"
119753986,"XR1"
119753986,"XR3"
119753987,"XR1"
119753987,"XR3"
119753988,"XAX"
119753989,"XAX"
119753990,"XAX"
119753991,"XAX"
119753992,"XR1"
119753992,"XR3"
119753993,"XR1"
119753993,"XR3"
119753994,"XAX"
119753995,"XAX"
119753996,"XAX"
119753997,"XAX"
119753998,"XR1"
119753998,"XR3"
119753999,"XR1"
119753999,"XR3"
119754000,"XAX"
119754001,"XAX"
119754002,"XAX"
119754003,"XAX"
119754004,"XR1"
119754004,"XR3"
119754005,"XR1"
119754005,"XR3"
119754006,"XAX"
119754007,"XAX"
119754008,"XAX"
119754009,"XAX"
119754010,"XR1"
119754010,"XR3"
119754011,"XAX"
119754012,"XAX"
119754013,"XAX"
119754014,"XAX"
119754015,"XAX"
119754016,"XAX"
119754017,"XAX"
119754018,"XAX"
119754019,"XAX"
119754020,"XAX"
119754021,"XAX"
119754022,"XAX"
119754023,"XAX"
119754024,"XAX"
119754025,"XAX"
119754026,"XAX"
119754027,"XAX"
119754028,"XAX"
119754029,"XAX"
119754030,"XAX"
119754031,"XAX"
119754032,"XR1"
119754032,"XR3"
119754033,"XAX"
119754034,"XAX"
119754035,"XAX"
119754036,"XAX"
119754037,"XAX"
119754038,"XR1"
119754038,"XR3"
119754039,"XAX"
119754040,"XAX"
119754041,"XAX"
119754042,"XAX"
119754043,"XAX"
119754044,"XR1"
119754044,"XR3"
119754045,"XAX"
119754046,"XAX"
119754047,"XAX"
119754048,"XAX"
119754049,"XAX"
119754050,"XR1"
119754050,"XR3"
119754051,"XAX"
119754052,"XAX"
119754053,"XAX"
119754054,"XAX"
119754055,"XAX"
119754056,"XR1"
119754056,"XR3"
119754057,"XAX"
119754058,"XAX"
119754059,"XAX"
119754060,"XAX"
119754061,"XAX"
119754062,"XR1"
119754062,"XR3"
119754063,"XAX"
119754064,"XAX"
119754065,"XAX"
119754066,"XAX"
119754067,"XR1"
119754067,"XR3"
119754068,"XAX"
